epoch,RPF_base,CKA,NT-Xent,Cos
769,0.5347222222222222,0.5833333333333334,0.5208333333333334,0.5694444444444444
779,0.5243055555555556,0.5729166666666666,0.5208333333333334,0.5659722222222222
789,0.5034722222222222,0.5902777777777778,0.5138888888888888,0.5590277777777778
799,0.5243055555555556,0.5694444444444444,0.5104166666666666,0.5451388888888888
809,0.5208333333333334,0.5555555555555556,0.5243055555555556,0.5659722222222222
819,0.5243055555555556,0.6041666666666666,0.5069444444444444,0.5486111111111112
829,0.53125,0.5763888888888888,0.5243055555555556,0.5729166666666666
839,0.5069444444444444,0.6041666666666666,0.5277777777777778,0.5520833333333334
849,0.5208333333333334,0.5659722222222222,0.5208333333333334,0.5694444444444444
859,0.5277777777777778,0.5763888888888888,0.5243055555555556,0.5902777777777778
869,0.5243055555555556,0.5833333333333334,0.5243055555555556,0.5381944444444444
879,0.5138888888888888,0.6076388888888888,0.5208333333333334,0.5868055555555556
889,0.53125,0.5694444444444444,0.5138888888888888,0.5798611111111112
899,0.53125,0.5868055555555556,0.5243055555555556,0.5590277777777778
909,0.53125,0.5625,0.5173611111111112,0.5520833333333334
919,0.53125,0.5902777777777778,0.5104166666666666,0.5659722222222222
929,0.5277777777777778,0.5520833333333334,0.5173611111111112,0.5902777777777778
939,0.5138888888888888,0.6111111111111112,0.5138888888888888,0.5833333333333334
949,0.5104166666666666,0.5625,0.5173611111111112,0.5625
959,0.5208333333333334,0.6145833333333334,0.5173611111111112,0.5763888888888888
969,0.5347222222222222,0.5729166666666666,0.5104166666666666,0.5625
979,0.5243055555555556,0.5763888888888888,0.53125,0.5694444444444444
989,0.5208333333333334,0.5763888888888888,0.5173611111111112,0.5798611111111112
999,0.5347222222222222,0.5520833333333334,0.5,0.59375
1009,0.5590277777777778,0.6319444444444444,0.5277777777777778,0.6145833333333334
1019,0.5451388888888888,0.6145833333333334,0.5451388888888888,0.6041666666666666
1029,0.5451388888888888,0.6180555555555556,0.5486111111111112,0.6215277777777778
1039,0.5659722222222222,0.6354166666666666,0.5381944444444444,0.6145833333333334
1049,0.5694444444444444,0.6319444444444444,0.5520833333333334,0.6215277777777778
1059,0.5625,0.6388888888888888,0.5520833333333334,0.5972222222222222
1069,0.5625,0.6284722222222222,0.5381944444444444,0.6111111111111112
1079,0.5798611111111112,0.6388888888888888,0.5381944444444444,0.6076388888888888
1089,0.5833333333333334,0.6527777777777778,0.5625,0.6111111111111112
1099,0.5381944444444444,0.6458333333333334,0.5243055555555556,0.625
1109,0.5763888888888888,0.6527777777777778,0.5347222222222222,0.6076388888888888
1119,0.5555555555555556,0.6527777777777778,0.5381944444444444,0.6076388888888888
1129,0.5590277777777778,0.6284722222222222,0.53125,0.6145833333333334
1139,0.5694444444444444,0.6319444444444444,0.5347222222222222,0.5902777777777778
1149,0.5555555555555556,0.6597222222222222,0.5590277777777778,0.6145833333333334
1159,0.5590277777777778,0.65625,0.5555555555555556,0.6145833333333334
1169,0.5416666666666666,0.6319444444444444,0.5590277777777778,0.6319444444444444
1179,0.5520833333333334,0.6631944444444444,0.5416666666666666,0.625
1189,0.5555555555555556,0.6354166666666666,0.5520833333333334,0.6354166666666666
1199,0.5625,0.65625,0.5381944444444444,0.5868055555555556
1209,0.5972222222222222,0.6423611111111112,0.5798611111111112,0.6458333333333334
1219,0.5763888888888888,0.6631944444444444,0.5729166666666666,0.6597222222222222
1229,0.5798611111111112,0.6805555555555556,0.5555555555555556,0.6458333333333334
1239,0.6006944444444444,0.6666666666666666,0.5833333333333334,0.6354166666666666
1249,0.6041666666666666,0.6666666666666666,0.5590277777777778,0.6423611111111112
1259,0.5868055555555556,0.6770833333333334,0.5590277777777778,0.6597222222222222
1269,0.5833333333333334,0.6701388888888888,0.5659722222222222,0.6493055555555556
1279,0.6006944444444444,0.6736111111111112,0.5694444444444444,0.65625
1289,0.59375,0.6875,0.5590277777777778,0.6701388888888888
1299,0.5833333333333334,0.6701388888888888,0.5659722222222222,0.625
1309,0.6006944444444444,0.6736111111111112,0.5625,0.6388888888888888
1319,0.6180555555555556,0.6805555555555556,0.5729166666666666,0.6666666666666666
1329,0.5972222222222222,0.6770833333333334,0.5729166666666666,0.6388888888888888
1339,0.5833333333333334,0.6909722222222222,0.5798611111111112,0.6388888888888888
1349,0.6006944444444444,0.6944444444444444,0.5625,0.6597222222222222
1359,0.6215277777777778,0.6944444444444444,0.5902777777777778,0.6840277777777778
1369,0.6215277777777778,0.6666666666666666,0.5729166666666666,0.65625
1379,0.6076388888888888,0.7013888888888888,0.5590277777777778,0.6284722222222222
1389,0.6006944444444444,0.6770833333333334,0.5590277777777778,0.6597222222222222
1399,0.5729166666666666,0.6770833333333334,0.5833333333333334,0.65625
1409,0.6076388888888888,0.6909722222222222,0.5798611111111112,0.6666666666666666
1419,0.6006944444444444,0.6736111111111112,0.5486111111111112,0.6458333333333334
1429,0.5868055555555556,0.6944444444444444,0.5694444444444444,0.65625
1439,0.625,0.7152777777777778,0.5694444444444444,0.6527777777777778
1449,0.625,0.6840277777777778,0.5590277777777778,0.65625
1459,0.6145833333333334,0.6840277777777778,0.5590277777777778,0.6527777777777778
1469,0.6180555555555556,0.6909722222222222,0.5763888888888888,0.6666666666666666
1479,0.6111111111111112,0.7013888888888888,0.6006944444444444,0.6770833333333334
1489,0.625,0.7013888888888888,0.5868055555555556,0.6354166666666666
1499,0.6597222222222222,0.7013888888888888,0.59375,0.6736111111111112
1509,0.6180555555555556,0.6909722222222222,0.5833333333333334,0.6597222222222222
1519,0.6354166666666666,0.7013888888888888,0.5763888888888888,0.6493055555555556
1529,0.6284722222222222,0.6944444444444444,0.5729166666666666,0.6736111111111112
1539,0.6423611111111112,0.7013888888888888,0.5868055555555556,0.6770833333333334
1549,0.6388888888888888,0.7083333333333334,0.59375,0.6736111111111112
1559,0.6388888888888888,0.7048611111111112,0.5868055555555556,0.6666666666666666
1569,0.6319444444444444,0.7048611111111112,0.5729166666666666,0.6736111111111112
1579,0.6458333333333334,0.6909722222222222,0.5972222222222222,0.6770833333333334
1589,0.625,0.7048611111111112,0.5868055555555556,0.6770833333333334
1599,0.625,0.6944444444444444,0.5798611111111112,0.6875
1609,0.6423611111111112,0.7013888888888888,0.5833333333333334,0.6770833333333334
1619,0.6319444444444444,0.71875,0.6111111111111112,0.6701388888888888
1629,0.6319444444444444,0.7083333333333334,0.6076388888888888,0.6666666666666666
1639,0.6284722222222222,0.7083333333333334,0.5868055555555556,0.6701388888888888
1649,0.6493055555555556,0.7118055555555556,0.6145833333333334,0.6840277777777778
1659,0.65625,0.7118055555555556,0.5972222222222222,0.6805555555555556
1669,0.6805555555555556,0.7118055555555556,0.6041666666666666,0.6979166666666666
1679,0.6736111111111112,0.6979166666666666,0.6076388888888888,0.6805555555555556
1689,0.6319444444444444,0.71875,0.5798611111111112,0.6770833333333334
1699,0.6458333333333334,0.7256944444444444,0.5972222222222222,0.6840277777777778
1709,0.6493055555555556,0.71875,0.6006944444444444,0.6736111111111112
1719,0.6284722222222222,0.7256944444444444,0.5972222222222222,0.6701388888888888
1729,0.6319444444444444,0.7256944444444444,0.5798611111111112,0.6909722222222222
1739,0.6631944444444444,0.7152777777777778,0.5902777777777778,0.6875
1749,0.6597222222222222,0.7048611111111112,0.5763888888888888,0.6701388888888888
1759,0.6666666666666666,0.7222222222222222,0.5902777777777778,0.6875
1769,0.6527777777777778,0.7118055555555556,0.59375,0.6875
1779,0.6666666666666666,0.7118055555555556,0.6076388888888888,0.6840277777777778
1789,0.6354166666666666,0.71875,0.6041666666666666,0.6736111111111112
1799,0.6666666666666666,0.7083333333333334,0.6145833333333334,0.6875
1809,0.6493055555555556,0.71875,0.6006944444444444,0.6840277777777778
1819,0.6388888888888888,0.7256944444444444,0.6006944444444444,0.6840277777777778
1829,0.6493055555555556,0.7326388888888888,0.6180555555555556,0.7048611111111112
1839,0.65625,0.7048611111111112,0.6215277777777778,0.6805555555555556
1849,0.6527777777777778,0.7013888888888888,0.6006944444444444,0.6840277777777778
1859,0.6527777777777778,0.71875,0.59375,0.6840277777777778
1869,0.6527777777777778,0.71875,0.6145833333333334,0.6875
1879,0.6388888888888888,0.7083333333333334,0.6111111111111112,0.7048611111111112
1889,0.6597222222222222,0.7222222222222222,0.6076388888888888,0.6840277777777778
1899,0.6631944444444444,0.6979166666666666,0.6111111111111112,0.6979166666666666
1909,0.6458333333333334,0.7326388888888888,0.6076388888888888,0.6805555555555556
1919,0.6666666666666666,0.7256944444444444,0.5868055555555556,0.6909722222222222
1929,0.6527777777777778,0.7291666666666666,0.6041666666666666,0.6909722222222222
1939,0.6597222222222222,0.7118055555555556,0.5972222222222222,0.6979166666666666
1949,0.65625,0.7118055555555556,0.6076388888888888,0.6909722222222222
1959,0.6770833333333334,0.7048611111111112,0.59375,0.6840277777777778
1969,0.6666666666666666,0.71875,0.6180555555555556,0.6944444444444444
1979,0.6666666666666666,0.7326388888888888,0.59375,0.6736111111111112
1989,0.6770833333333334,0.7291666666666666,0.6006944444444444,0.6805555555555556
1999,0.6458333333333334,0.7326388888888888,0.6284722222222222,0.6805555555555556
